audit_id,operation_type,transaction_id,type_id,user_id,created_at,changed_by,account_number,recipient_number,amount,comment,status_id,legal_type_id,transaction_date,sender_bank_id,recipient_bank_id,recipient_tin,category_id,recipient_phone,new_legal_type_id,new_transaction_date,new_comment,new_amount,new_status_id,new_sender_bank_id,new_recipient_bank_id,new_recipient_tin,new_category_id,new_recipient_phone
135,INSERT,1231,1,1,2025-05-12 19:18:36.375331,1,40817810000787384805,40817810000801239827,,,,,,,,,,,2,2024-03-25,Автотестовая транзакция,7817.13,2,4,3,84267223155,2,+72553565184
136,INSERT,1232,1,1,2025-05-12 19:18:36.375331,1,40817810000566064029,40817810000344275927,,,,,,,,,,,2,2024-03-26,Автотестовая транзакция,1378.54,4,2,1,20310736094,1,86915679907
137,INSERT,1233,2,1,2025-05-12 19:18:36.375331,1,40817810000208290897,40817810000038224113,,,,,,,,,,,2,2024-03-27,Автотестовая транзакция,40957.66,3,3,2,69962865039,9,+77052700724
138,INSERT,1234,1,1,2025-05-12 19:18:36.375331,1,40817810000540585871,40817810000129953662,,,,,,,,,,,2,2024-03-28,Автотестовая транзакция,26711.39,1,4,1,86051031449,7,83848866528
139,INSERT,1235,2,1,2025-05-12 19:18:36.375331,1,40817810000840691362,40817810000953786780,,,,,,,,,,,1,2024-03-29,Автотестовая транзакция,48194.16,2,4,3,44251800078,6,+75279586133
140,INSERT,1236,2,1,2025-05-12 19:18:36.375331,1,40817810000945573324,40817810000084221320,,,,,,,,,,,1,2024-03-30,Автотестовая транзакция,20905.20,4,1,2,98103713361,1,+79712605841
141,INSERT,1237,1,2,2025-05-12 19:18:36.375331,2,40817810000443335847,40817810000795742860,,,,,,,,,,,1,2024-03-31,Автотестовая транзакция,9839.27,7,2,2,33365724331,10,83424694510
142,INSERT,1238,2,1,2025-05-12 19:18:36.375331,1,40817810000481842123,40817810000301368894,,,,,,,,,,,2,2024-04-01,Автотестовая транзакция,25471.07,4,3,5,20117392743,7,86612658011
143,INSERT,1239,1,2,2025-05-12 19:18:36.375331,2,40817810000955751296,40817810000646772787,,,,,,,,,,,1,2024-04-02,Автотестовая транзакция,26280.70,7,3,2,39409591663,1,88285077078
144,INSERT,1240,1,2,2025-05-12 19:18:36.375331,2,40817810000835593205,40817810000270339259,,,,,,,,,,,2,2024-04-03,Автотестовая транзакция,10678.58,2,5,5,55920172149,6,+75733314449
145,INSERT,1241,2,1,2025-05-12 19:18:36.375331,1,40817810000807555984,40817810000955657777,,,,,,,,,,,2,2024-04-04,Автотестовая транзакция,26342.80,6,4,4,77424789573,3,+79269991420
146,INSERT,1242,1,1,2025-05-12 19:18:36.375331,1,40817810000784160783,40817810000611058035,,,,,,,,,,,2,2024-04-05,Автотестовая транзакция,20293.81,3,3,4,82515113645,9,88033743368
147,INSERT,1243,2,2,2025-05-12 19:18:36.375331,2,40817810000374757871,40817810000711329055,,,,,,,,,,,1,2024-04-06,Автотестовая транзакция,22625.67,1,2,1,95649577632,4,86273150885
148,INSERT,1244,1,2,2025-05-12 19:18:36.375331,2,40817810000940449601,40817810000249771348,,,,,,,,,,,2,2024-04-07,Автотестовая транзакция,12512.66,4,2,2,38501656983,5,+77432653781
149,INSERT,1245,1,2,2025-05-12 19:18:36.375331,2,40817810000698676653,40817810000607172892,,,,,,,,,,,2,2024-04-08,Автотестовая транзакция,25394.85,5,4,2,65175909533,1,+74995646520
150,INSERT,1246,1,1,2025-05-12 19:18:36.375331,1,40817810000769624219,40817810000244036168,,,,,,,,,,,2,2024-04-09,Автотестовая транзакция,4337.93,4,4,3,41125247111,9,+76475806481
151,INSERT,1247,2,2,2025-05-12 19:18:36.375331,2,40817810000908049815,40817810000953727012,,,,,,,,,,,1,2024-04-10,Автотестовая транзакция,9849.40,3,3,4,48668636014,7,82867601659
152,INSERT,1248,1,2,2025-05-12 19:18:36.375331,2,40817810000202025579,40817810000129000070,,,,,,,,,,,1,2024-04-11,Автотестовая транзакция,50489.89,1,5,2,61125378369,7,85060859188
153,INSERT,1249,2,1,2025-05-12 19:18:36.375331,1,40817810000954327072,40817810000294582832,,,,,,,,,,,1,2024-04-12,Автотестовая транзакция,4602.39,3,4,4,66776071137,5,+75196714441
154,INSERT,1250,1,1,2025-05-12 19:18:36.375331,1,40817810000903525535,40817810000051157390,,,,,,,,,,,1,2024-04-13,Автотестовая транзакция,42759.14,3,2,5,24239471951,3,+70519472860
155,INSERT,1251,1,2,2025-05-12 19:18:36.375331,2,40817810000811034812,40817810000882398696,,,,,,,,,,,1,2024-04-14,Автотестовая транзакция,6258.95,5,2,4,45502595785,3,88695593310
156,INSERT,1252,1,1,2025-05-12 19:18:36.375331,1,40817810000465928416,40817810000243095103,,,,,,,,,,,1,2024-04-15,Автотестовая транзакция,21381.61,4,4,2,13810880684,4,81109625554
157,INSERT,1253,1,1,2025-05-12 19:18:36.375331,1,40817810000863745607,40817810000946179604,,,,,,,,,,,1,2024-04-16,Автотестовая транзакция,42868.01,2,2,2,24507952517,9,89059819657
158,INSERT,1254,1,1,2025-05-12 19:18:36.375331,1,40817810000223714902,40817810000754254972,,,,,,,,,,,1,2024-04-17,Автотестовая транзакция,40181.44,6,4,5,35522339736,9,85913533155
159,INSERT,1255,2,2,2025-05-12 19:18:36.375331,2,40817810000763471781,40817810000901717574,,,,,,,,,,,2,2024-04-18,Автотестовая транзакция,41168.10,5,2,5,15609827929,9,+70173781158
160,INSERT,1256,1,1,2025-05-12 19:18:36.375331,1,40817810000328014392,40817810000379897603,,,,,,,,,,,2,2024-04-19,Автотестовая транзакция,45623.14,7,3,4,46563877136,7,+75139059597
161,INSERT,1257,1,2,2025-05-12 19:18:36.375331,2,40817810000740148891,40817810000207318931,,,,,,,,,,,1,2024-04-20,Автотестовая транзакция,34224.44,5,4,1,98312970584,5,87141030704
162,INSERT,1258,1,2,2025-05-12 19:18:36.375331,2,40817810000124024921,40817810000384922767,,,,,,,,,,,1,2024-04-21,Автотестовая транзакция,4446.11,2,5,2,95678755815,4,82967952772
163,INSERT,1259,2,1,2025-05-12 19:18:36.375331,1,40817810000459876878,40817810000714757417,,,,,,,,,,,1,2024-04-22,Автотестовая транзакция,34864.67,2,4,3,87433109380,8,+76474099449
164,INSERT,1260,2,1,2025-05-12 19:18:36.375331,1,40817810000356499936,40817810000930172890,,,,,,,,,,,1,2024-04-23,Автотестовая транзакция,13986.51,5,5,4,47931940679,7,86264196363
165,INSERT,1261,1,1,2025-05-12 19:18:36.375331,1,40817810000762864615,40817810000187769884,,,,,,,,,,,1,2024-04-24,Автотестовая транзакция,6433.52,4,2,2,12194774418,2,+79870807162
166,INSERT,1262,1,2,2025-05-12 19:18:36.375331,2,40817810000679072466,40817810000366556863,,,,,,,,,,,1,2024-04-25,Автотестовая транзакция,41125.24,4,4,3,42294372258,4,+77278851000
167,INSERT,1263,1,1,2025-05-12 19:18:36.375331,1,40817810000940429547,40817810000008391101,,,,,,,,,,,1,2024-04-26,Автотестовая транзакция,33619.25,2,2,3,77766652332,7,80978684606
168,INSERT,1264,1,1,2025-05-12 19:18:36.375331,1,40817810000640926246,40817810000735048740,,,,,,,,,,,1,2024-04-27,Автотестовая транзакция,39668.70,4,3,1,63730276698,7,81217167627
169,INSERT,1265,1,1,2025-05-12 19:18:36.375331,1,40817810000821335428,40817810000813261772,,,,,,,,,,,2,2024-04-28,Автотестовая транзакция,46636.93,6,2,1,70779936175,3,+74964427063
170,INSERT,1266,2,1,2025-05-12 19:18:36.375331,1,40817810000559440567,40817810000471934883,,,,,,,,,,,1,2024-04-29,Автотестовая транзакция,8998.00,3,1,1,85562841133,2,81345792770
171,INSERT,1267,1,1,2025-05-12 19:18:36.375331,1,40817810000429643682,40817810000368073174,,,,,,,,,,,2,2024-04-30,Автотестовая транзакция,42048.17,5,4,4,65248532821,11,85755087904
172,INSERT,1268,1,1,2025-05-12 19:18:36.375331,1,40817810000503205994,40817810000463472159,,,,,,,,,,,2,2024-05-01,Автотестовая транзакция,30248.95,3,4,4,71759355869,6,+72615133228
173,INSERT,1269,2,1,2025-05-12 19:18:36.375331,1,40817810000593635670,40817810000270706575,,,,,,,,,,,1,2024-05-02,Автотестовая транзакция,29751.17,2,5,3,31277798604,11,+70044289771
174,INSERT,1270,1,2,2025-05-12 19:18:36.375331,2,40817810000337118456,40817810000837614508,,,,,,,,,,,1,2024-05-03,Автотестовая транзакция,29403.88,4,5,2,82706891761,7,85490080804
175,INSERT,1271,1,1,2025-05-12 19:18:36.375331,1,40817810000929286219,40817810000477812132,,,,,,,,,,,1,2024-05-04,Автотестовая транзакция,10313.27,4,1,1,13280816013,9,87643253164
176,INSERT,1272,2,2,2025-05-12 19:18:36.375331,2,40817810000556877071,40817810000469366823,,,,,,,,,,,2,2024-05-05,Автотестовая транзакция,16360.40,2,1,4,36666455677,2,+71927223107
177,INSERT,1273,2,1,2025-05-12 19:18:36.375331,1,40817810000096544494,40817810000139575158,,,,,,,,,,,2,2024-05-06,Автотестовая транзакция,11541.82,6,4,2,62928963721,7,+75196097088
178,INSERT,1274,1,1,2025-05-12 19:18:36.375331,1,40817810000866403675,40817810000487879010,,,,,,,,,,,1,2024-05-07,Автотестовая транзакция,7540.59,6,4,4,93903139822,6,85097355928
179,INSERT,1275,1,2,2025-05-12 19:18:36.375331,2,40817810000850176237,40817810000917635393,,,,,,,,,,,1,2024-05-08,Автотестовая транзакция,31296.70,1,4,4,39528539964,3,+74440700396
180,INSERT,1276,2,2,2025-05-12 19:18:36.375331,2,40817810000655708673,40817810000560994014,,,,,,,,,,,2,2024-05-09,Автотестовая транзакция,50953.74,2,3,1,39967504382,9,+71899645916
181,INSERT,1277,2,1,2025-05-12 19:18:36.375331,1,40817810000801590870,40817810000025774183,,,,,,,,,,,2,2024-05-10,Автотестовая транзакция,35774.35,3,2,3,69704510823,2,+79278778036
182,INSERT,1278,2,1,2025-05-12 19:18:36.375331,1,40817810000811754476,40817810000241966039,,,,,,,,,,,1,2024-05-11,Автотестовая транзакция,29932.56,5,4,4,97086403429,11,80405617887
183,INSERT,1279,2,1,2025-05-12 19:18:36.375331,1,40817810000619166822,40817810000016832651,,,,,,,,,,,1,2024-05-12,Автотестовая транзакция,9842.22,6,4,5,12519370793,8,81827559865
184,INSERT,1280,2,2,2025-05-12 19:18:36.375331,2,40817810000403102850,40817810000537251257,,,,,,,,,,,2,2024-05-13,Автотестовая транзакция,44014.43,1,4,3,17442164364,2,89614122041
185,INSERT,1281,1,2,2025-05-12 19:18:36.375331,2,40817810000205498682,40817810000036696944,,,,,,,,,,,1,2024-05-14,Автотестовая транзакция,14599.21,3,4,4,11023643160,4,+75879466537
186,INSERT,1282,2,1,2025-05-12 19:18:36.375331,1,40817810000603406603,40817810000055650760,,,,,,,,,,,2,2024-05-15,Автотестовая транзакция,9604.53,3,2,3,39170051197,9,86856967608
187,INSERT,1283,2,1,2025-05-12 19:18:36.375331,1,40817810000631458815,40817810000135415417,,,,,,,,,,,1,2024-05-16,Автотестовая транзакция,31238.06,3,4,2,47360985167,6,89578337568
188,INSERT,1284,2,1,2025-05-12 19:18:36.375331,1,40817810000028615211,40817810000833369944,,,,,,,,,,,2,2024-05-17,Автотестовая транзакция,26598.91,4,2,4,53711963749,6,+75494823645
189,INSERT,1285,2,1,2025-05-12 19:18:36.375331,1,40817810000154901374,40817810000843411574,,,,,,,,,,,1,2024-05-18,Автотестовая транзакция,25447.82,3,2,2,25139694755,1,+76074463232
190,INSERT,1286,1,1,2025-05-12 19:18:36.375331,1,40817810000030960026,40817810000072212026,,,,,,,,,,,2,2024-05-19,Автотестовая транзакция,18149.30,2,1,4,77715081107,11,+78278679382
191,INSERT,1287,1,1,2025-05-12 19:18:36.375331,1,40817810000692008113,40817810000183195471,,,,,,,,,,,1,2024-05-20,Автотестовая транзакция,25217.98,3,2,1,60801511746,7,80242754950
192,INSERT,1288,2,1,2025-05-12 19:18:36.375331,1,40817810000712565570,40817810000979968276,,,,,,,,,,,1,2024-05-21,Автотестовая транзакция,36389.14,1,5,3,53338266127,10,+78932103090
193,INSERT,1289,1,1,2025-05-12 19:18:36.375331,1,40817810000361505072,40817810000972856182,,,,,,,,,,,2,2024-05-22,Автотестовая транзакция,6975.67,4,5,2,23521137178,6,84781885341
194,INSERT,1290,2,1,2025-05-12 19:18:36.375331,1,40817810000508350659,40817810000326917225,,,,,,,,,,,1,2024-05-23,Автотестовая транзакция,10258.97,7,4,3,42063820297,9,88035005691
195,INSERT,1291,2,2,2025-05-12 19:18:36.375331,2,40817810000053002144,40817810000987900746,,,,,,,,,,,2,2024-05-24,Автотестовая транзакция,14158.90,6,4,5,50053529734,4,80292381529
196,INSERT,1292,2,2,2025-05-12 19:18:36.375331,2,40817810000697616866,40817810000563874584,,,,,,,,,,,2,2024-05-25,Автотестовая транзакция,8553.15,5,1,2,51120752714,2,+79994420612
197,INSERT,1293,1,2,2025-05-12 19:18:36.375331,2,40817810000079180478,40817810000774443021,,,,,,,,,,,1,2024-05-26,Автотестовая транзакция,46085.03,2,1,5,80569158588,4,80314237376
198,INSERT,1294,1,2,2025-05-12 19:18:36.375331,2,40817810000848582205,40817810000906654500,,,,,,,,,,,1,2024-05-27,Автотестовая транзакция,37102.18,5,1,4,20968941403,6,+72451975505
199,INSERT,1295,2,2,2025-05-12 19:18:36.375331,2,40817810000390075378,40817810000140065543,,,,,,,,,,,2,2024-05-28,Автотестовая транзакция,28287.01,1,4,4,37636689462,11,+79818577437
200,INSERT,1296,2,1,2025-05-12 19:18:36.375331,1,40817810000938530220,40817810000637090741,,,,,,,,,,,2,2024-05-29,Автотестовая транзакция,49383.01,2,1,3,35007163235,9,81199442500
201,INSERT,1297,2,2,2025-05-12 19:18:36.375331,2,40817810000493146860,40817810000190944141,,,,,,,,,,,1,2024-05-30,Автотестовая транзакция,25373.24,3,2,3,20741268674,5,+70856797221
202,INSERT,1298,2,1,2025-05-12 19:18:36.375331,1,40817810000361861838,40817810000356321898,,,,,,,,,,,1,2024-05-31,Автотестовая транзакция,35048.52,4,1,4,62678017575,2,+77686034267
203,INSERT,1299,2,2,2025-05-12 19:18:36.375331,2,40817810000237001281,40817810000996532430,,,,,,,,,,,1,2024-06-01,Автотестовая транзакция,10676.73,6,4,1,32594698895,5,85585059444
204,INSERT,1300,1,1,2025-05-12 19:18:36.375331,1,40817810000291668136,40817810000379028794,,,,,,,,,,,2,2024-06-02,Автотестовая транзакция,30263.25,4,4,4,25818723719,5,+78451920213
205,INSERT,1301,1,1,2025-05-12 19:18:36.375331,1,40817810000099169104,40817810000077417598,,,,,,,,,,,1,2024-06-03,Автотестовая транзакция,33217.75,5,4,3,51172029190,6,+73119300057
206,INSERT,1302,2,1,2025-05-12 19:18:36.375331,1,40817810000107888856,40817810000663852473,,,,,,,,,,,2,2024-06-04,Автотестовая транзакция,9695.96,5,4,2,87200305265,4,+78888400333
207,INSERT,1303,1,2,2025-05-12 19:18:36.375331,2,40817810000697739947,40817810000844612136,,,,,,,,,,,1,2024-06-05,Автотестовая транзакция,13660.68,5,2,2,44249858882,7,+79334039115
208,INSERT,1304,2,2,2025-05-12 19:18:36.375331,2,40817810000671157554,40817810000558809822,,,,,,,,,,,1,2024-06-06,Автотестовая транзакция,1023.55,3,4,5,27381024446,7,+78097597895
209,INSERT,1305,2,2,2025-05-12 19:18:36.375331,2,40817810000842495684,40817810000703953505,,,,,,,,,,,1,2024-06-07,Автотестовая транзакция,3051.19,7,3,1,11022736980,11,89302862729
210,INSERT,1306,2,2,2025-05-12 19:18:36.375331,2,40817810000108306811,40817810000749378727,,,,,,,,,,,1,2024-06-08,Автотестовая транзакция,11970.06,4,3,2,38463412430,7,+73220570514
211,INSERT,1307,2,2,2025-05-12 19:18:36.375331,2,40817810000676044119,40817810000866765865,,,,,,,,,,,2,2024-06-09,Автотестовая транзакция,18562.05,3,2,2,74285941458,4,86971536712
212,INSERT,1308,1,1,2025-05-12 19:18:36.375331,1,40817810000473329661,40817810000467841575,,,,,,,,,,,2,2024-06-10,Автотестовая транзакция,48128.49,2,3,5,91200462094,8,+76261794056
213,INSERT,1309,2,2,2025-05-12 19:18:36.375331,2,40817810000345592807,40817810000145874320,,,,,,,,,,,1,2024-06-11,Автотестовая транзакция,47857.81,6,1,3,36277879874,11,88917317200
214,INSERT,1310,1,1,2025-05-12 19:18:36.375331,1,40817810000232258007,40817810000558489238,,,,,,,,,,,2,2024-06-12,Автотестовая транзакция,36403.59,4,5,3,82544137070,8,82889141802
215,INSERT,1311,1,1,2025-05-12 19:18:36.375331,1,40817810000816241241,40817810000701344552,,,,,,,,,,,2,2024-06-13,Автотестовая транзакция,16234.47,3,4,2,68803985059,4,+79364369039
216,INSERT,1312,1,1,2025-05-12 19:18:36.375331,1,40817810000596016570,40817810000296262235,,,,,,,,,,,1,2024-06-14,Автотестовая транзакция,11042.38,5,4,4,60651530815,8,+77096588070
217,INSERT,1313,1,1,2025-05-12 19:18:36.375331,1,40817810000728597103,40817810000922552294,,,,,,,,,,,1,2024-06-15,Автотестовая транзакция,12724.56,6,3,2,83644042293,7,+72859391189
218,INSERT,1314,2,1,2025-05-12 19:18:36.375331,1,40817810000300051054,40817810000973625386,,,,,,,,,,,1,2024-06-16,Автотестовая транзакция,13189.77,2,4,4,49689010727,9,86885894635
219,INSERT,1315,2,1,2025-05-12 19:18:36.375331,1,40817810000764734319,40817810000816786826,,,,,,,,,,,1,2024-06-17,Автотестовая транзакция,34256.14,1,4,3,74558132729,2,+79514030433
220,INSERT,1316,1,1,2025-05-12 19:18:36.375331,1,40817810000382377605,40817810000815467318,,,,,,,,,,,1,2024-06-18,Автотестовая транзакция,46914.51,5,4,4,90606373473,7,+71832049415
221,INSERT,1317,1,1,2025-05-12 19:18:36.375331,1,40817810000368528476,40817810000492932519,,,,,,,,,,,1,2024-06-19,Автотестовая транзакция,13691.38,2,3,1,51779767559,10,86609544280
222,INSERT,1318,1,1,2025-05-12 19:18:36.375331,1,40817810000737814086,40817810000601759277,,,,,,,,,,,1,2024-06-20,Автотестовая транзакция,6947.29,2,3,2,77903352628,6,81957130731
